timestamp,x,y,z,wind_speed_x,wind_speed_y,wind_speed_z
0.00000000,285.13000000,-28.46300000,0.00007000,13.02800000,-0.21070000,0.21805000
0.00000000,294.10000000,-28.46300000,0.00007000,12.79700000,-0.22209000,0.22203000
0.00000000,303.08000000,-28.46300000,0.00007000,12.58500000,-0.23179000,0.22507000
0.00000000,312.05000000,-28.46300000,0.00007000,12.58500000,-0.23179000,0.22507000
0.00000000,321.03000000,-28.46300000,0.00007000,12.29800000,-0.23033000,0.22280000
0.00000000,330.00000000,-28.46300000,0.00007000,12.29800000,-0.23033000,0.22280000
0.00000000,-20.00000000,-21.28400000,0.00007000,10.01900000,-0.23237000,0.02054200
0.00000000,-11.02500000,-21.28400000,0.00007000,10.01900000,-0.23237000,0.02054200
0.00000000,-2.05110000,-21.28400000,0.00007000,10.04200000,-0.53962000,0.03369400
0.00000000,6.92320000,-21.28400000,0.00007000,10.12800000,-0.73565000,0.04100500
0.00000000,15.89800000,-21.28400000,0.00007000,10.45100000,-1.13660000,0.05844500
0.00000000,24.87200000,-21.28400000,0.00007000,10.69900000,-1.34560000,0.06586100
0.00000000,33.84600000,-21.28400000,0.00007000,10.98700000,-1.44250000,0.07221800
0.00000000,42.82100000,-21.28400000,0.00007000,11.29700000,-1.56240000,0.07810500
0.00000000,51.79500000,-21.28400000,0.00007000,11.85100000,-1.59050000,0.08861800
0.00000000,60.76900000,-21.28400000,0.00007000,12.07200000,-1.56210000,0.09201100
0.00000000,69.74400000,-21.28400000,0.00007000,12.28400000,-1.63470000,0.09640900
0.00000000,78.71800000,-21.28400000,0.00007000,12.84100000,-1.76940000,0.11410000
0.00000000,87.69200000,-21.28400000,0.00007000,13.18100000,-1.72940000,0.12145000
0.00000000,96.66700000,-21.28400000,0.00007000,13.48600000,-1.67370000,0.12825000
0.00000000,105.64000000,-21.28400000,0.00007000,13.71200000,-1.50070000,0.13650000
0.00000000,114.62000000,-21.28400000,0.00007000,13.95000000,-1.17300000,0.14588000
0.00000000,123.59000000,-21.28400000,0.00007000,13.99300000,-1.02990000,0.14507000
0.00000000,132.56000000,-21.28400000,0.00007000,14.00000000,-0.87211000,0.14138000
0.00000000,141.54000000,-21.28400000,0.00007000,13.92400000,-0.60561000,0.13081000
0.00000000,150.51000000,-21.28400000,0.00007000,13.83300000,-0.48096000,0.12667000
0.00000000,159.49000000,-21.28400000,0.00007000,13.70700000,-0.37960000,0.12685000
0.00000000,168.46000000,-21.28400000,0.00007000,13.54400000,-0.31529000,0.13257000
0.00000000,177.44000000,-21.28400000,0.00007000,13.18500000,-0.40720000,0.17419000
0.00000000,186.41000000,-21.28400000,0.00007000,13.04100000,-0.55060000,0.20941000
0.00000000,195.38000000,-21.28400000,0.00007000,12.94600000,-0.69531000,0.24732000
0.00000000,204.36000000,-21.28400000,0.00007000,12.72400000,-0.75814000,0.27777000
0.00000000,213.33000000,-21.28400000,0.00007000,12.55100000,-0.69174000,0.27409000
0.00000000,222.31000000,-21.28400000,0.00007000,12.31400000,-0.61961000,0.26284000
0.00000000,231.28000000,-21.28400000,0.00007000,12.03200000,-0.54440000,0.24707000
0.00000000,240.26000000,-21.28400000,0.00007000,11.39700000,-0.40709000,0.20883000
0.00000000,249.23000000,-21.28400000,0.00007000,10.98100000,-0.34576000,0.20368000
0.00000000,258.21000000,-21.28400000,0.00007000,10.80000000,-0.19887000,0.12515000
0.00000000,267.18000000,-21.28400000,0.00007000,8.31630000,-0.13652000,0.47531000
0.00000000,276.15000000,-21.28400000,0.00007000,7.61570000,-0.11771000,0.48291000
0.00000000,285.13000000,-21.28400000,0.00007000,7.61570000,-0.11771000,0.48291000
0.00000000,294.10000000,-21.28400000,0.00007000,6.89260000,-0.11563000,0.46653000
0.00000000,303.08000000,-21.28400000,0.00007000,6.34470000,-0.09872700,0.43426000
0.00000000,312.05000000,-21.28400000,0.00007000,6.34470000,-0.09872700,0.43426000
0.00000000,321.03000000,-21.28400000,0.00007000,5.53690000,-0.15315000,0.38169000
0.00000000,330.00000000,-21.28400000,0.00007000,5.53690000,-0.15315000,0.38169000
0.00000000,-20.00000000,-14.10400000,0.00007000,10.01900000,-0.23237000,0.02054200
0.00000000,-11.02500000,-14.10400000,0.00007000,10.01900000,-0.23237000,0.02054200
0.00000000,-2.05110000,-14.10400000,0.00007000,9.97830000,-0.59101000,0.04431700
0.00000000,6.92320000,-14.10400000,0.00007000,10.09400000,-0.91258000,0.05775300
0.00000000,15.89800000,-14.10400000,0.00007000,10.48300000,-1.52700000,0.08211200
0.00000000,24.87200000,-14.10400000,0.00007000,10.78800000,-1.78440000,0.09424900
0.00000000,33.84600000,-14.10400000,0.00007000,11.15300000,-1.97360000,0.10684000
0.00000000,42.82100000,-14.10400000,0.00007000,11.53900000,-2.07090000,0.12085000
0.00000000,51.79500000,-14.10400000,0.00007000,12.14800000,-2.03040000,0.14534000
0.00000000,60.76900000,-14.10400000,0.00007000,12.33700000,-2.02230000,0.14963000
0.00000000,69.74400000,-14.10400000,0.00007000,12.50700000,-2.11380000,0.15470000
0.00000000,78.71800000,-14.10400000,0.00007000,13.12000000,-2.45520000,0.18443000
0.00000000,87.69200000,-14.10400000,0.00007000,13.49000000,-2.44470000,0.21428000
0.00000000,96.66700000,-14.10400000,0.00007000,13.74200000,-2.28110000,0.25543000
0.00000000,105.64000000,-14.10400000,0.00007000,13.85400000,-2.05960000,0.30128000
0.00000000,114.62000000,-14.10400000,0.00007000,13.78100000,-1.60520000,0.34620000
0.00000000,123.59000000,-14.10400000,0.00007000,13.66300000,-1.40420000,0.34172000
0.00000000,132.56000000,-14.10400000,0.00007000,13.52300000,-1.22410000,0.32741000
0.00000000,141.54000000,-14.10400000,0.00007000,13.18500000,-0.86636000,0.28312000
0.00000000,150.51000000,-14.10400000,0.00007000,12.96900000,-0.69068000,0.26200000
0.00000000,159.49000000,-14.10400000,0.00007000,12.70200000,-0.54424000,0.25088000
0.00000000,168.46000000,-14.10400000,0.00007000,12.37600000,-0.46322000,0.25763000
0.00000000,177.44000000,-14.10400000,0.00007000,11.54600000,-0.63871000,0.35492000
0.00000000,186.41000000,-14.10400000,0.00007000,11.02900000,-0.89060000,0.46476000
0.00000000,195.38000000,-14.10400000,0.00007000,10.37700000,-1.01990000,0.58413000
0.00000000,204.36000000,-14.10400000,0.00007000,8.88150000,-0.91798000,0.66088000
0.00000000,213.33000000,-14.10400000,0.00007000,8.01650000,-0.79286000,0.61044000
0.00000000,222.31000000,-14.10400000,0.00007000,7.13330000,-0.65645000,0.51785000
0.00000000,231.28000000,-14.10400000,0.00007000,6.32000000,-0.52613000,0.42397000
0.00000000,240.26000000,-14.10400000,0.00007000,4.94640000,-0.30305000,0.30320000
0.00000000,249.23000000,-14.10400000,0.00007000,4.71800000,-0.20596000,0.29770000
0.00000000,258.21000000,-14.10400000,0.00007000,3.48850000,-0.10521000,0.25449000
0.00000000,267.18000000,-14.10400000,0.00007000,8.31630000,-0.13652000,0.47531000
0.00000000,276.15000000,-14.10400000,0.00007000,7.61570000,-0.11771000,0.48291000
0.00000000,285.13000000,-14.10400000,0.00007000,7.61570000,-0.11771000,0.48291000
0.00000000,294.10000000,-14.10400000,0.00007000,6.89260000,-0.11563000,0.46653000
0.00000000,303.08000000,-14.10400000,0.00007000,6.34470000,-0.09872700,0.43426000
0.00000000,312.05000000,-14.10400000,0.00007000,6.34470000,-0.09872700,0.43426000
0.00000000,321.03000000,-14.10400000,0.00007000,5.53690000,-0.15315000,0.38169000
0.00000000,330.00000000,-14.10400000,0.00007000,5.53690000,-0.15315000,0.38169000
0.00000000,-20.00000000,-6.92460000,0.00007000,9.98310000,-0.14981000,0.00723700
0.00000000,-11.02500000,-6.92460000,0.00007000,9.98780000,-0.45747000,0.02315500
0.00000000,-2.05110000,-6.92460000,0.00007000,10.04500000,-0.78931000,0.04453100
0.00000000,6.92320000,-6.92460000,0.00007000,10.14400000,-1.16640000,0.06472800
0.00000000,15.89800000,-6.92460000,0.00007000,10.53200000,-1.97500000,0.09580200
0.00000000,24.87200000,-6.92460000,0.00007000,10.88200000,-2.33180000,0.11510000
0.00000000,33.84600000,-6.92460000,0.00007000,11.33300000,-2.58710000,0.13746000
0.00000000,42.82100000,-6.92460000,0.00007000,11.81500000,-2.68930000,0.16110000
0.00000000,51.79500000,-6.92460000,0.00007000,12.49700000,-2.51050000,0.18527000
0.00000000,60.76900000,-6.92460000,0.00007000,12.62500000,-2.45630000,0.17519000
0.00000000,69.74400000,-6.92460000,0.00007000,12.68600000,-2.62600000,0.16890000
0.00000000,78.71800000,-6.92460000,0.00007000,13.18000000,-3.23630000,0.26156000
0.00000000,87.69200000,-6.92460000,0.00007000,13.38700000,-3.12420000,0.41088000
0.00000000,96.66700000,-6.92460000,0.00007000,13.36900000,-2.85080000,0.49457000
0.00000000,105.64000000,-6.92460000,0.00007000,13.16600000,-2.53270000,0.50035000
0.00000000,114.62000000,-6.92460000,0.00007000,12.40300000,-1.93800000,0.39090000
0.00000000,123.59000000,-6.92460000,0.00007000,11.91100000,-1.67560000,0.33994000
0.00000000,132.56000000,-6.92460000,0.00007000,11.36700000,-1.44030000,0.30470000
0.00000000,141.54000000,-6.92460000,0.00007000,10.16800000,-0.95812000,0.25268000
0.00000000,150.51000000,-6.92460000,0.00007000,9.53400000,-0.69883000,0.22542000
0.00000000,159.49000000,-6.92460000,0.00007000,8.86330000,-0.45136000,0.21800000
0.00000000,168.46000000,-6.92460000,0.00007000,8.07860000,-0.24357000,0.26049000
0.00000000,177.44000000,-6.92460000,0.00007000,5.76770000,-0.25769000,0.61683000
0.00000000,186.41000000,-6.92460000,0.00007000,4.13200000,-0.35851000,0.86448000
0.00000000,195.38000000,-6.92460000,0.00007000,3.13610000,-0.81767000,0.87075000
0.00000000,204.36000000,-6.92460000,0.00007000,2.69440000,-1.11700000,0.47121000
0.00000000,213.33000000,-6.92460000,0.00007000,2.39610000,-0.87764000,0.34851000
0.00000000,222.31000000,-6.92460000,0.00007000,2.02810000,-0.61635000,0.29826000
0.00000000,231.28000000,-6.92460000,0.00007000,1.65410000,-0.42642000,0.29464000
0.00000000,240.26000000,-6.92460000,0.00007000,0.98267000,-0.31032000,0.34174000
0.00000000,249.23000000,-6.92460000,0.00007000,0.84312000,-0.37986000,0.35861000
0.00000000,258.21000000,-6.92460000,0.00007000,0.47760000,-1.12490000,0.23164000
0.00000000,267.18000000,-6.92460000,0.00007000,0.64337000,-0.74639000,0.16322000
0.00000000,276.15000000,-6.92460000,0.00007000,1.39660000,-0.50228000,0.19835000
0.00000000,285.13000000,-6.92460000,0.00007000,1.39660000,-0.50228000,0.19835000
0.00000000,294.10000000,-6.92460000,0.00007000,1.52360000,-0.44309000,0.19760000
0.00000000,303.08000000,-6.92460000,0.00007000,1.70210000,-0.40829000,0.18814000
0.00000000,312.05000000,-6.92460000,0.00007000,1.70210000,-0.40829000,0.18814000
0.00000000,321.03000000,-6.92460000,0.00007000,1.95450000,-0.53117000,0.12074000
0.00000000,330.00000000,-6.92460000,0.00007000,1.95450000,-0.53117000,0.12074000
0.00000000,-20.00000000,0.25497000,0.00007000,9.99080000,-0.17498000,0.01049900
0.00000000,-11.02500000,0.25497000,0.00007000,9.99210000,-0.53348000,0.03156700
0.00000000,-2.05110000,0.25497000,0.00007000,10.01200000,-0.91373000,0.05406300
0.00000000,6.92320000,0.25497000,0.00007000,10.05000000,-1.26250000,0.01547900
0.00000000,15.89800000,0.25497000,0.00007000,10.27800000,-2.09040000,0.01365100
0.00000000,24.87200000,0.25497000,0.00007000,10.63700000,-2.62840000,0.02510200
0.00000000,33.84600000,0.25497000,0.00007000,11.53200000,-3.14430000,0.03667800
0.00000000,42.82100000,0.25497000,0.00007000,12.20000000,-3.19030000,0.02710000
0.00000000,51.79500000,0.25497000,0.00007000,12.84600000,-2.78280000,-0.00003550
0.00000000,60.76900000,0.25497000,0.00007000,12.59600000,-2.37220000,-0.00806180
0.00000000,69.74400000,0.25497000,0.00007000,12.07200000,-2.63040000,0.03243400
0.00000000,78.71800000,0.25497000,0.00007000,11.62700000,-3.62470000,0.25746000
0.00000000,87.69200000,0.25497000,0.00007000,11.22900000,-3.61060000,0.44768000
0.00000000,96.66700000,0.25497000,0.00007000,10.36500000,-3.08030000,0.22291000
0.00000000,105.64000000,0.25497000,0.00007000,9.73030000,-2.60320000,0.05451100
0.00000000,114.62000000,0.25497000,0.00007000,8.61530000,-1.92510000,0.00595850
0.00000000,123.59000000,0.25497000,0.00007000,7.05840000,-1.35190000,0.06238800
0.00000000,132.56000000,0.25497000,0.00007000,5.79000000,-0.97502000,0.09810500
0.00000000,141.54000000,0.25497000,0.00007000,4.22980000,-0.44132000,0.10228000
0.00000000,150.51000000,0.25497000,0.00007000,3.61740000,-0.13073000,0.05551600
0.00000000,159.49000000,0.25497000,0.00007000,2.92090000,0.18284000,0.07367700
0.00000000,168.46000000,0.25497000,0.00007000,1.99130000,0.26980000,0.21024000
0.00000000,177.44000000,0.25497000,0.00007000,-0.23373000,0.75623000,0.45492000
0.00000000,186.41000000,0.25497000,0.00007000,-0.49640000,-1.12920000,0.43265000
0.00000000,195.38000000,0.25497000,0.00007000,0.72006000,-2.67620000,0.20076000
0.00000000,204.36000000,0.25497000,0.00007000,1.58640000,-1.89880000,0.04995900
0.00000000,213.33000000,0.25497000,0.00007000,1.31240000,-1.22220000,0.12637000
0.00000000,222.31000000,0.25497000,0.00007000,0.35774000,-0.63803000,0.19050000
0.00000000,231.28000000,0.25497000,0.00007000,-0.05483600,-0.55640000,0.19018000
0.00000000,240.26000000,0.25497000,0.00007000,-0.32793000,-0.61243000,0.20454000
0.00000000,249.23000000,0.25497000,0.00007000,-0.36040000,-0.78335000,0.17914000
0.00000000,258.21000000,0.25497000,0.00007000,-0.11468000,-1.19270000,0.07063300
0.00000000,267.18000000,0.25497000,0.00007000,-0.02010300,-1.25270000,0.07771500
0.00000000,276.15000000,0.25497000,0.00007000,1.39660000,-0.50228000,0.19835000
0.00000000,285.13000000,0.25497000,0.00007000,1.39660000,-0.50228000,0.19835000
0.00000000,294.10000000,0.25497000,0.00007000,1.52360000,-0.44309000,0.19760000
